640 427   
118 73 40  
119 73 40  
119 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
116 73 38  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
119 73 39  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 73 40  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
125 77 41  
125 77 41  
122 76 42  
122 76 42  
122 76 42  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
123 77 43  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
124 78 44  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
79 89 28   
79 89 28   
79 89 28   
79 89 28   
80 90 29   
80 90 29   
80 90 29   
80 90 29   
84 94 33   
84 94 33   
84 94 33   
84 94 33   
84 94 33   
85 95 34   
85 95 34   
85 95 34   
87 97 34   
86 96 33   
86 96 33   
86 96 33   
87 97 34   
88 98 35   
89 99 36   
89 99 36   
89 99 36   
89 99 36   
89 99 36   
90 101 35  
90 101 35  
91 102 34  
91 102 34  
91 102 34  
93 104 35  
93 104 35  
94 105 36  
94 105 36  
94 105 36  
94 105 36  
95 106 37  
95 106 37  
96 109 39  
96 109 39  
96 109 39  
95 108 38  
95 108 38  
95 108 38  
95 108 38  
95 108 38  
95 106 38  
95 106 38  
95 106 38  
95 106 38  
95 106 38  
96 107 39  
96 107 39  
96 107 39  
97 106 41  
97 106 41  
97 106 41  
97 106 41  
98 107 42  
98 107 42  
98 107 42  
98 107 42  
97 107 44  
98 108 45  
98 108 45  
98 108 45  
99 109 46  
100 110 47 
100 110 47 
100 110 47 
102 110 50 
102 110 50 
102 110 50 
102 110 50 
102 110 50 
102 110 50 
102 110 50 
102 110 50 
104 114 53 
104 114 53 
104 114 53 
106 114 54 
106 114 54 
108 114 54 
108 114 54 
108 114 54 
108 113 55 
107 112 54 
108 111 54 
108 111 54 
111 112 55 
112 113 56 
114 113 57 
114 113 57 
114 113 59 
114 113 59 
114 113 59 
115 112 59 
116 113 60 
118 112 60 
118 112 60 
118 112 60 
120 113 61 
120 113 61 
120 113 61 
122 112 61 
122 112 61 
122 112 61 
123 111 61 
123 111 61 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
110 102 55 
135 127 80 
121 110 65 
86 72 33   
122 105 79 
220 196 186
255 241 246
255 225 241
252 215 222
255 222 226
255 221 221
255 220 218
255 219 219
252 216 220
251 213 224
255 217 230
250 208 222
253 209 222
255 213 222
255 214 221
255 211 218
254 208 218
255 207 221
255 210 226
255 212 221
254 211 221
254 211 221
253 209 222
252 208 223
252 208 223
251 207 224
251 207 224
255 208 228
254 207 227
254 207 227
254 207 227
253 206 226
252 205 225
252 205 225
252 205 225
255 206 227
253 204 225
250 201 222
251 199 221
251 199 221
251 197 220
250 196 219
248 194 217
250 192 214
255 197 222
250 186 213
249 185 212
249 190 212
220 167 183
218 175 182
255 230 231
255 199 206
248 193 199
244 191 197
249 198 203
254 201 207
255 200 206
255 196 204
255 196 204
250 196 209
255 201 215
255 206 222
255 207 225
255 205 222
251 203 217
251 203 215
253 206 216
252 211 219
255 210 221
255 204 217
253 195 210
253 190 209
254 191 210
254 191 212
249 187 208
254 186 207
253 185 206
254 185 206
254 185 206
254 185 206
253 184 205
250 181 202
248 179 200
247 169 191
251 173 195
255 176 198
254 175 197
252 170 193
249 165 189
249 163 188
249 163 188
255 165 193
241 157 181
236 157 179
247 165 188
250 160 185
253 159 185
255 172 194
239 160 179
221 143 165
243 171 191
255 200 216
255 231 242
255 231 239
247 204 214
244 180 197
240 156 180
242 163 182
248 169 190
255 176 198
255 177 202
252 172 199
246 166 195
248 167 199
254 173 206
254 165 197
255 166 197
252 159 190
243 142 176
243 129 165
246 117 158
235 92 136 
216 64 111 
213 69 105 
193 49 85  
205 59 96  
222 72 109 
239 87 125 
213 59 95  
216 60 97  
225 66 104 
212 62 99  
230 81 119 
241 95 132 
207 66 101 
205 67 101 
236 102 135
226 95 129 
211 81 115 
215 63 101 
213 61 99  
214 60 94  
214 61 92  
215 62 90  
215 61 87  
212 59 80  
209 56 77  
201 60 77  
209 66 86  
217 78 99  
213 84 104 
211 88 106 
222 93 111 
225 82 102 
215 57 80  
218 61 82  
206 50 72  
210 58 83  
227 80 106 
203 64 87  
224 89 106 
232 102 114
216 86 94  
224 111 129
235 124 133
217 105 104
190 82 72  
132 26 10  
122 21 3   
216 119 102
255 178 163
244 192 178
239 191 177
233 191 179
255 244 232
251 203 193
100 37 28  
93 16 8    
90 3 0     
123 36 16  
155 63 40  
135 41 15  
175 95 62  
157 99 61  
206 168 129
255 230 195
239 214 184
244 205 164
254 211 177
196 152 127
226 185 165
255 246 226
253 215 194
247 196 175
255 195 174
204 181 139
220 172 134
197 127 93 
156 91 51  
217 174 129
240 211 167
241 203 167
255 203 177
255 213 182
236 179 152
255 189 168
227 145 131
223 133 125
255 172 165
230 156 147
226 162 152
255 170 161
242 160 149
243 163 156
243 155 153
249 153 154
180 82 81  
161 72 64  
255 187 176
198 150 130
255 201 182
255 211 188
255 228 195
250 242 203
235 227 191
247 206 186
245 172 165
254 159 167
255 181 190
220 140 143
218 165 159
179 130 123
183 103 106
246 131 146
239 110 130
231 98 119 
229 91 114 
200 75 93  
254 169 172
241 202 185
255 227 203
194 139 118
232 144 130
247 227 200
255 189 180
255 175 177
137 47 49  
117 13 20  
174 31 49  
193 37 58  
170 32 45  
168 36 49  
171 19 40  
157 7 34   
255 173 181
255 234 223
247 202 199
238 173 177
255 232 220
250 252 247
255 249 248
255 235 227
234 232 209
255 250 231
211 129 133
165 35 59  
222 83 114 
198 76 97  
228 105 126
237 111 135
214 88 112 
190 66 90  
184 64 89  
195 81 104 
214 102 124
251 184 193
255 186 192
214 143 147
219 155 153
246 187 183
221 157 158
221 141 150
247 154 172
239 153 164
242 156 167
220 137 147
224 141 151
226 143 153
222 139 149
240 154 165
232 146 157
240 149 164
237 151 164
223 146 156
246 171 178
209 132 140
173 86 95  
139 38 52  
215 107 123
253 180 191
243 173 183
240 174 184
252 182 193
255 190 203
255 192 207
250 187 198
251 198 206
255 194 202
255 198 206
255 202 210
255 202 210
255 200 207
255 201 207
255 204 210
255 207 213
255 222 223
245 203 207
225 169 178
202 136 150
192 121 137
196 128 143
204 140 154
209 148 163
215 142 161
212 139 158
216 145 161
222 151 165
213 145 158
201 133 144
206 139 148
222 155 164
216 154 165
218 156 167
219 159 169
218 161 170
218 165 173
222 171 178
227 178 184
231 182 188
233 191 192
238 196 197
238 196 197
233 193 193
233 193 193
238 198 198
238 200 199
235 197 196
222 187 191
242 208 207
237 203 194
159 123 109
80 43 24   
94 53 31   
124 84 59  
106 64 40  
112 73 40  
112 73 40  
112 73 40  
114 73 41  
114 73 41  
115 74 42  
117 74 42  
118 75 43  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
119 74 41  
119 74 41  
119 74 41  
119 74 41  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 39  
118 72 39  
119 73 39  
119 73 39  
119 73 37  
119 73 37  
120 74 38  
120 75 36  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
121 75 41  
121 75 41  
121 75 41  
121 75 41  
121 75 41  
122 76 42  
122 76 42  
122 76 42  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
79 89 28   
79 89 28   
79 89 28   
79 89 28   
79 89 28   
80 90 29   
80 90 29   
80 90 29   
83 93 32   
83 93 32   
83 93 32   
84 94 33   
84 94 33   
84 94 33   
84 94 33   
84 94 33   
85 95 32   
85 95 32   
85 95 32   
85 95 32   
85 95 32   
86 96 33   
87 97 34   
88 98 35   
88 98 35   
89 99 36   
89 99 36   
89 100 34  
90 101 35  
91 102 36  
91 102 34  
91 102 34  
93 104 35  
93 104 35  
93 104 35  
93 104 35  
94 105 36  
94 105 36  
94 105 36  
94 105 36  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
93 106 36  
93 106 36  
94 105 37  
94 105 37  
95 106 38  
95 106 38  
95 106 38  
95 106 38  
96 107 39  
96 107 39  
97 106 41  
97 106 41  
97 106 41  
97 106 41  
98 107 42  
98 107 42  
98 107 42  
98 107 42  
97 107 44  
98 108 45  
98 108 45  
98 108 45  
99 109 46  
100 110 47 
100 110 47 
100 110 47 
101 109 49 
101 109 49 
101 109 49 
102 110 50 
102 110 50 
103 111 51 
103 111 51 
103 111 51 
104 114 53 
104 114 53 
104 114 53 
106 114 54 
106 114 54 
108 114 54 
108 114 54 
108 114 54 
108 113 55 
108 113 55 
108 111 54 
109 112 55 
111 112 55 
112 113 56 
114 113 57 
115 114 58 
114 113 59 
114 113 59 
114 113 59 
116 113 60 
116 113 60 
118 112 60 
118 112 60 
118 112 60 
120 113 61 
120 113 61 
120 113 61 
122 112 61 
122 112 61 
122 112 61 
123 111 61 
123 111 61 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
124 113 67 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
126 111 68 
132 124 78 
118 110 63 
125 114 68 
132 119 77 
106 90 57  
95 74 55   
163 138 133
255 229 233
255 227 236
244 211 220
245 212 219
254 219 226
253 216 223
255 222 229
255 225 229
248 209 214
255 225 239
255 217 229
252 209 218
250 207 214
255 211 218
255 213 223
255 212 225
255 210 226
255 213 222
255 213 223
255 212 222
255 211 224
254 210 223
254 210 225
254 210 227
253 209 226
255 209 227
255 209 227
255 209 227
255 209 227
255 209 227
255 209 227
255 209 227
255 209 227
255 209 230
255 207 228
254 205 226
254 202 224
254 202 224
253 201 223
252 198 221
251 197 220
255 198 220
235 175 200
255 201 226
255 203 228
221 163 185
239 189 201
255 229 236
245 206 207
255 200 207
251 196 202
247 194 200
250 199 204
252 203 207
252 201 206
254 199 205
255 200 207
244 191 201
248 194 207
252 200 213
254 201 217
252 201 216
253 203 215
254 207 217
255 210 218
253 210 219
255 209 219
255 202 216
254 193 209
253 188 208
255 189 210
255 189 210
254 186 209
255 184 206
255 183 205
255 181 204
255 181 204
254 180 203
254 179 202
251 176 199
249 174 197
247 165 188
248 166 189
251 167 191
251 165 190
251 163 188
249 159 185
247 157 183
249 156 183
246 145 177
247 151 179
247 154 181
244 150 177
238 135 164
247 144 173
238 143 167
224 139 160
255 199 217
255 193 211
248 185 202
210 156 170
206 160 171
242 190 203
254 187 205
255 181 204
250 169 188
246 164 186
245 163 186
250 166 192
255 173 202
255 176 207
253 168 201
245 158 192
255 169 198
253 164 194
255 164 195
255 163 195
255 150 183
255 140 177
255 135 173
255 127 167
255 126 161
235 99 135 
221 83 117 
205 64 99  
211 67 102 
202 54 90  
215 65 102 
222 71 106 
206 58 94  
227 79 115 
248 102 138
231 87 122 
231 90 124 
254 115 148
242 104 137
228 93 125 
225 75 112 
215 65 100 
204 53 86  
202 51 82  
209 56 84  
212 58 82  
208 55 76  
205 49 71  
201 55 74  
194 48 67  
218 74 97  
234 98 120 
213 90 108 
208 87 102 
211 80 94  
190 52 68  
186 56 66  
202 75 86  
209 83 97  
194 69 85  
215 94 109 
219 99 111 
202 85 94  
230 113 121
210 97 103 
238 125 127
241 132 127
173 71 59  
175 79 65  
252 166 153
255 182 172
231 156 150
209 157 136
220 175 154
227 192 172
228 201 180
255 230 210
255 248 228
177 139 118
160 117 98 
115 58 29  
81 16 0    
167 96 64  
209 143 108
226 174 135
248 210 174
255 229 198
236 202 177
246 202 167
230 183 153
205 157 135
240 197 178
255 228 208
244 208 184
245 197 174
239 181 157
247 186 155
224 149 118
158 71 41  
143 60 26  
229 161 124
255 216 178
255 200 169
236 176 152
218 182 148
242 171 149
255 166 157
224 121 116
213 135 123
227 159 148
224 134 133
231 114 122
232 135 129
233 138 134
224 126 125
244 133 139
253 121 134
225 80 95  
217 69 83  
170 24 35  
242 159 151
255 212 196
253 207 183
255 223 194
253 207 183
255 196 178
252 178 169
247 168 163
252 125 144
211 118 126
230 150 153
243 148 156
199 104 112
216 131 136
238 120 136
254 83 117 
237 90 116 
176 44 65  
174 70 81  
255 195 195
251 194 185
235 182 166
255 195 178
253 180 163
229 191 170
249 181 172
255 166 170
255 156 164
137 27 38  
173 45 60  
149 11 26  
176 40 52  
170 35 50  
177 40 60  
249 181 182
255 221 217
231 113 137
204 54 89  
179 66 86  
226 123 140
239 130 161
194 103 121
208 142 144
255 223 213
243 206 190
255 225 213
214 144 146
147 46 62  
207 85 106 
221 89 113 
207 62 93  
179 30 62  
183 49 76  
213 107 127
236 163 172
244 192 194
232 144 160
235 143 158
247 155 166
242 155 163
225 144 150
217 131 140
209 110 128
204 92 116 
227 137 149
221 131 143
222 134 146
225 139 150
230 144 155
231 148 158
231 148 158
238 155 165
223 132 147
229 145 158
223 146 156
234 161 168
246 169 177
210 123 132
207 109 122
135 28 44  
204 117 133
255 190 202
237 172 180
229 166 175
241 173 184
241 173 186
240 178 189
242 189 197
240 183 190
239 184 190
240 185 191
239 186 192
241 188 194
243 192 197
246 195 200
246 197 201
255 198 206
255 204 210
255 228 229
255 242 242
245 211 212
202 153 159
185 117 130
197 116 133
203 136 153
203 137 151
219 153 167
240 174 186
237 171 183
215 149 159
205 139 149
212 147 155
213 153 163
222 162 172
221 164 173
214 158 167
218 165 173
234 183 190
242 193 199
238 189 195
241 196 199
239 194 197
241 196 199
242 200 202
242 200 202
236 196 196
230 190 190
228 188 188
239 205 204
235 200 196
142 108 98 
73 38 19   
106 68 45  
121 81 56  
101 61 35  
116 74 49  
112 73 40  
112 73 40  
112 73 40  
114 73 41  
115 74 42  
115 74 42  
117 74 42  
118 75 43  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
121 76 45  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
120 75 42  
119 74 41  
119 74 41  
119 74 41  
119 74 41  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
118 73 40  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
117 72 39  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 38  
118 72 39  
118 72 39  
119 73 39  
119 73 39  
119 73 37  
119 73 37  
120 74 38  
120 75 36  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
120 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
122 74 38  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
123 75 39  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
124 76 40  
121 75 41  
121 75 41  
121 75 41  
121 75 41  
121 75 41  
122 76 42  
122 76 42  
122 76 42  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
122 78 43  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 79 44  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
123 78 45  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
122 77 44  
78 88 27   
78 88 27   
78 88 27   
78 88 27   
79 89 28   
79 89 28   
79 89 28   
79 89 28   
82 92 31   
82 92 31   
82 92 31   
82 92 31   
83 93 32   
83 93 32   
83 93 32   
83 93 32   
83 93 30   
83 93 30   
83 93 30   
83 93 30   
84 94 31   
84 94 31   
85 95 32   
86 96 33   
88 98 37   
88 98 37   
88 98 35   
89 99 36   
89 100 34  
90 101 35  
90 101 35  
90 101 33  
92 103 35  
92 103 35  
92 103 35  
92 103 35  
93 104 36  
93 104 36  
93 104 36  
93 104 36  
92 105 36  
92 105 36  
92 105 36  
92 105 36  
92 105 36  
92 105 36  
92 105 36  
92 105 36  
94 105 39  
94 105 39  
94 105 39  
94 105 39  
95 106 40  
95 106 40  
95 106 40  
95 106 40  
97 106 43  
97 106 43  
97 106 43  
97 106 43  
97 106 43  
98 107 44  
98 107 44  
98 107 44  
97 107 44  
98 108 45  
98 108 45  
98 108 45  
99 109 46  
100 110 47 
100 110 47 
100 110 47 
100 108 48 
101 109 49 
101 109 49 
102 110 50 
103 111 51 
103 111 51 
104 112 52 
104 112 52 
104 114 53 
104 114 53 
104 114 53 
106 114 54 
106 114 54 
108 114 54 
108 114 54 
108 114 54 
108 113 55 
108 113 55 
109 112 55 
109 112 55 
111 112 55 
112 113 56 
114 113 57 
115 114 58 
115 114 60 
115 114 60 
115 114 60 
116 113 60 
116 113 60 
119 113 61 
119 113 61 
119 113 61 
121 114 62 
121 114 62 
121 114 62 
123 113 62 
123 113 62 
123 113 62 
124 112 62 
124 112 62 
125 113 65 
125 113 65 
125 113 65 
125 113 65 
125 113 65 
125 113 65 
125 113 65 
125 113 65 
126 112 67 
126 112 67 
126 112 67 
126 112 67 
126 112 67 
126 112 67 
126 112 67 
126 112 67 
120 111 68 
120 112 66 
125 114 68 
128 115 70 
126 111 70 
121 102 69 
118 98 73  
121 98 80  
236 211 214
255 238 245
255 230 242
240 208 223
246 209 226
247 209 220
245 206 211
255 218 219
244 203 217
245 203 215
248 206 216
254 213 221
255 218 227
255 218 228
255 211 224
249 202 218
255 213 223
255 213 223
255 212 225
255 212 225
255 212 225
255 212 227
255 212 227
255 211 226
255 210 228
255 210 228
255 210 228
255 209 227
255 209 227
255 209 227
255 209 227
255 208 226
255 209 227
255 208 226
254 205 224
254 205 224
255 205 224
255 205 224
255 204 223
254 201 221
253 194 216
255 196 218
255 204 226
251 193 215
236 183 199
255 211 221
255 228 233
246 204 206
255 200 207
254 199 205
251 200 205
250 204 207
250 205 208
251 205 208
252 206 209
255 207 211
253 200 206
254 203 210
255 205 214
255 203 215
253 203 214
253 203 212
255 207 213
255 211 214
255 210 220
255 209 219
255 201 214
254 191 208
253 186 204
255 184 206
255 182 205
254 180 203
253 175 199
251 173 197
251 171 196
249 169 194
251 168 194
249 166 192
247 163 189
244 160 186
244 156 181
244 154 180
